2015041906030809,1425,鹿野山Ｈ1000,,0,0,2000,18,43,6.43,,,,13,9,8,1,7,14,0,0,0,0,0,1201,420,0,180,230,250,0,5,7,1120,0,0,0,9,13,1750,0,0,0,9,13,690,8,13,620,8,9,910,0,0,0,0,0,0,13,9,3210,0,0,0,8,9,13,3770,0,0,0,0,13,9,8,16930,0,0,0,0,ライズトゥフェイム,牡,5,  ,Ｍ．デム,加藤征弘,ゼンノロブロイ,,"Barathea                            ",,,,4.2,2,10,10,9,7,差,,,,,キネオペガサス,牡,4,  ,蛯名正義,牧光二,コンデュイット,,サンデーサイレンス,,,,6.6,3,4,4,4,5,差,,,,,エアルプロン,牡,6,  ,ルメール,高柳瑞樹,ディープインパクト,,ノーザンテースト,,,,8.0,4,8,8,12,11,差,,,,,0,0,0,12.4,11.6,12.7,12.4,12.4,11.7,11.8,11.8,11.6,11.7,,,,,,,,,,,1,B
2015041906030810,1501,京葉ＳＨ,,1,0,1200,16,131,6.65,,,,11,15,16,6,2,12,0,0,0,0,0,704,290,0,140,200,320,0,6,8,680,0,0,0,11,15,1280,0,0,0,11,15,600,11,16,810,15,16,1030,0,0,0,0,0,0,11,15,2150,0,0,0,11,15,16,4530,0,0,0,0,11,15,16,17430,0,0,0,0,レーザーバレット,牡,7,  ,横山典弘,萩原清,ブライアンズタイム,,"Mr. Prospector                      ",,,,2.9,1,0,0,16,16,追,,,,,ペイシャモンシェリ,牡,4,  ,福永祐一,目野哲也,ショウナンカンプ,,ネオユニヴァース,,,,6.2,2,0,0,6,2,先,,,,,ラヴィアンクレール,牡,7,  ,Ｍ．デム,鈴木伸尋,マンハッタンカフェ,,"End Sweep                           ",,,,12.1,6,0,0,10,7,差,,,,,0,0,0,11.8,10.5,11.5,12.1,11.9,12.6,,,,,,,,,,,,,,,1,
2015041906030811,1540,皐月賞G1,,0,0,2000,15,195,7.81,,,,2,5,7,1,14,8,0,0,0,0,0,1182,460,0,190,150,290,0,2,3,780,0,0,0,2,5,790,0,0,0,2,5,390,2,7,1130,5,7,860,0,0,0,0,0,0,2,5,1530,0,0,0,2,5,7,3110,0,0,0,0,2,5,7,12360,0,0,0,0,ドゥラメンテ,牡,3,  ,Ｍ．デム,堀宣行,キングカメハメハ,,サンデーサイレンス,,,,4.6,3,13,13,11,7,差,,,,,リアルスティール,牡,3,  ,福永祐一,矢作芳人,ディープインパクト,,"Storm Cat                           ",,,,3.8,2,4,5,5,3,先,,,,,キタサンブラック,牡,3,  ,浜中俊,清水久詞,ブラックタイド,,サクラバクシンオー,,,,9.7,4,2,2,2,2,先,,,,,0,0,0,12.5,10.7,12.0,11.8,12.2,12.2,12.1,11.7,11.4,11.6,,,,,,,,,,,1,B
2015041906030812,1625,春興Ｓ1600,,0,0,1600,11,67,10.37,,,,9,7,2,10,1,4,0,0,0,0,0,942,200,0,130,350,590,0,6,7,1050,0,0,0,7,9,1450,0,0,0,7,9,690,2,9,1190,2,7,5050,0,0,0,0,0,0,9,7,1840,0,0,0,2,7,9,12440,0,0,0,0,9,7,2,33330,0,0,0,0,サトノアラジン,牡,4,  ,ルメール,池江泰寿,ディープインパクト,,"Storm Cat                           ",,,,2.0,1,0,7,8,8,差,,,,,ダローネガ,牡,6,  ,浜中俊,佐々木晶,ダイワメジャー,,ホワイトマズル,,,,17.1,6,0,2,2,2,先,,,,,マルタカシクレノン,牡,7,  ,和田竜二,山内研二,スズカマンボ,,サニーブライアン,,,,38.9,9,0,1,1,1,逃,,,,,0,0,0,13.1,11.8,11.6,11.5,11.4,11.6,11.5,11.7,,,,,,,,,,,,,1,B
2015041909020801,0955,未勝利・牝,,1,0,1800,16,7,14.04,,,,14,12,9,7,10,15,0,0,0,0,0,1143,130,0,100,580,430,0,6,7,1430,0,0,0,12,14,2820,0,0,0,12,14,1020,9,14,680,9,12,5620,0,0,0,0,0,0,14,12,3760,0,0,0,9,12,14,9990,0,0,0,0,14,12,9,34110,0,0,0,0,ティンバレス,牝,3,  ,川田将雅,吉田直弘,ウォーエンブレム,,"Kingmambo                           ",,,,1.3,1,2,2,2,1,先,,,,,マッカナバラ,牝,3,  ,松山弘平,北出成人,スターリングローズ,,クロフネ,,,,40.7,9,6,6,5,3,先,,,,,タイセイマリーン,牝,3,  ,北村友一,羽月友彦,クロフネ,,シンボリクリスエス,,,,35.2,8,9,9,7,7,差,,,,,0,0,0,12.8,10.6,12.5,13.0,13.5,13.3,13.1,12.4,13.1,,,,,,,,,,,,1,
2015041909020802,1025,未勝利,,1,0,1200,16,7,7.88,,,,2,13,10,6,8,16,0,0,0,0,0,729,550,0,160,270,130,0,1,7,3390,0,0,0,2,13,3790,0,0,0,2,13,1020,2,10,250,10,13,430,0,0,0,0,0,0,2,13,6770,0,0,0,2,10,13,2100,0,0,0,0,2,13,10,19660,0,0,0,0,ナムラヒューマン,牡,3,  ,小牧太,浜田多実,スクリーンヒーロー,,アドマイヤコジーン,,,,5.5,2,0,0,9,7,差,,,,,サンビショップ,セ,3,  ,吉田豊,谷潔,メイショウボーラー,,ノーザンテースト,,,,11.6,5,0,0,4,2,先,,,,,トップリバティ,牡,3,  ,松山弘平,鈴木孝志,スタチューオブリバティ,,テイエムオペラオー,,,,2.5,1,0,0,2,2,先,,,,,0,0,0,12.5,11.2,12.1,12.5,12.1,12.5,,,,,,,,,,,,,,,1,
2015041909020803,1055,未勝利,,1,0,1800,16,7,7.11,,,,6,4,13,3,14,8,0,0,0,0,0,1147,550,0,190,920,190,0,2,3,960,0,0,0,4,6,13940,0,0,0,4,6,3330,6,13,660,4,13,2980,0,0,0,0,0,0,6,4,22000,0,0,0,4,6,13,17920,0,0,0,0,6,4,13,133040,0,0,0,0,アセイラント,牡,3,  ,国分優作,福島信晴,ヤマニンセラフィム,,クロフネ,,,,5.5,3,1,1,1,1,逃,,,,,ロウアンドロウ,牡,3,  ,岩崎翼,加用正,ゼンノロブロイ,,"Starborough                         ",,,,39.5,10,2,2,2,2,先,,,,,カペナ,牡,3,  ,小牧太,村山明,クロフネ,,アグネスタキオン,,,,6.8,4,14,14,6,5,差,,,,,0,0,0,12.6,11.2,13.4,13.4,13.0,12.8,12.9,12.4,13.0,,,,,,,,,,,,1,
2015041909020804,1125,未勝利・牝,,0,0,2000,16,7,6.95,,,,8,4,5,3,10,12,0,0,0,0,0,1229,350,0,190,4760,690,0,2,4,430,0,0,0,4,8,57030,0,0,0,4,8,20440,5,8,2010,4,5,45730,0,0,0,0,0,0,8,4,81770,0,0,0,4,5,8,325750,0,0,0,0,8,4,5,1429370,0,0,0,0,グランディフローラ,牝,3,  ,松山弘平,中村均,メイショウサムソン,,アグネスタキオン,,,,3.5,1,5,5,5,4,先,,,,,ピアノコンチェルト,牝,3,  ,柴田未崎,五十嵐忠,ステイゴールド,,カーネギー,,,,230.8,15,11,10,5,6,差,,,,,ジョヴィアル,牝,3,  ,川田将雅,中尾秀正,サクラプレジデント,,タニノギムレット,,,,32.0,10,3,3,2,3,先,,,,,0,0,0,12.6,11.2,12.6,13.2,12.7,12.3,12.3,12.1,11.4,12.5,,,,,,,,,,,1,B
2015041909020805,1215,未勝利,,0,0,2400,14,7,9.02,,,,11,5,3,4,7,6,0,0,0,0,0,1487,390,0,150,160,260,0,4,7,970,0,0,0,5,11,1040,0,0,0,5,11,400,3,11,550,3,5,620,0,0,0,0,0,0,11,5,2060,0,0,0,3,5,11,2880,0,0,0,0,11,5,3,11150,0,0,0,0,チャパラ,牡,3,  ,藤岡佑介,吉村圭司,ストーミングホーム,,"Acatenango                          ",,,,3.9,2,10,8,10,3,先,,,,,ケルンダッシュ,牡,3,  ,国分恭介,五十嵐忠,ハーツクライ,,スキャン,,,,4.3,3,8,8,11,8,差,,,,,デンコウインパルス,牡,3,  ,藤田伸二,本田優,バゴ,,サンデーサイレンス,,,,10.4,5,3,3,1,1,逃,,,,,0,0,0,12.7,10.9,12.1,12.7,12.3,13.1,12.5,12.7,12.5,12.4,11.7,13.1,,,,,,,,,1,B
2015041909020806,1245,500万下*,,0,0,1400,16,23,6.40,,,,10,16,4,3,6,5,0,0,0,0,0,823,520,0,200,450,670,0,5,8,1560,0,0,0,10,16,4640,0,0,0,10,16,1460,4,10,1870,4,16,4440,0,0,0,0,0,0,10,16,8070,0,0,0,4,10,16,27070,0,0,0,0,10,16,4,96970,0,0,0,0,トウショウピスト,牡,3,  ,武幸四郎,角田晃一,ヨハネスブルグ,,サクラバクシンオー,,,,5.2,2,0,0,3,2,先,,,,,スマートカルロス,牡,3,  ,鮫島克駿,浅見秀一,キンシャサノキセキ,,トニービン,,,,14.0,6,0,0,15,13,追,,,,,マルヨバクシン,牝,3,  ,岩崎翼,牧田和弥,サクラバクシンオー,,アグネスタキオン,,,,16.6,7,0,0,1,1,逃,,,,,0,0,0,12.3,10.6,11.5,12.2,11.9,11.6,12.2,,,,,,,,,,,,,,1,B
